Date,INDIAVIX,CRUDE_OIL,USDINR
2023-03-06,12.270000457763672,80.45999908447266,81.7125015258789
2023-03-07,,77.58000183105469,81.85440063476562
2023-03-08,12.449999809265137,76.66000366210938,82.07460021972656
2023-03-09,12.729999542236328,75.72000122070312,81.9645004272461
2023-03-10,13.40999984741211,76.68000030517578,82.01840209960938
2023-03-13,16.219999313354492,74.80000305175781,81.95800018310547
2023-03-14,16.219999313354492,71.33000183105469,82.41739654541016
2023-03-15,16.299999237060547,67.61000061035156,82.30490112304688
2023-03-16,16.219999313354492,68.3499984741211,82.7156982421875
2023-03-17,14.770000457763672,66.73999786376953,82.622802734375
2023-03-20,16.010000228881836,67.63999938964844,82.53299713134766
2023-03-21,15.079999923706055,69.33000183105469,82.52909851074219
2023-03-22,14.8100004196167,70.9000015258789,82.677001953125
2023-03-23,14.489999771118164,69.95999908447266,82.52580261230469
2023-03-24,15.239999771118164,69.26000213623047,82.26529693603516
2023-03-27,15.449999809265137,72.80999755859375,82.33879852294922
2023-03-28,15.100000381469727,73.19999694824219,82.21489715576172
2023-03-29,13.630000114440918,72.97000122070312,82.16429901123047
2023-03-30,,74.37000274658203,82.25540161132812
2023-03-31,12.9399995803833,75.66999816894531,82.10050201416016
2023-04-03,12.59000015258789,80.41999816894531,82.18479919433594
2023-04-04,,80.70999908447266,82.14089965820312
2023-04-05,12.40999984741211,80.61000061035156,82.11479949951172
2023-04-06,11.800000190734863,80.69999694824219,81.94999694824219
2023-04-07,,,81.831298828125
2023-04-10,12.270000457763672,79.73999786376953,81.88480377197266
2023-04-11,11.979999542236328,81.52999877929688,81.98390197753906
2023-04-12,12.270000457763672,83.26000213623047,82.07009887695312
2023-04-13,11.90999984741211,82.16000366210938,81.96060180664062
2023-04-14,,82.5199966430664,81.68070220947266
2023-04-17,12.270000457763672,80.83000183105469,81.84480285644531
2023-04-18,12.079999923706055,80.86000061035156,82.00370025634766
2023-04-19,12.149999618530273,79.16000366210938,82.10790252685547
2023-04-20,11.9399995803833,77.29000091552734,82.34010314941406
2023-04-21,11.630000114440918,77.87000274658203,82.14089965820312
2023-04-24,11.670000076293945,78.76000213623047,82.05480194091797
2023-04-25,11.520000457763672,77.06999969482422,81.85230255126953
2023-04-26,11.649999618530273,74.30000305175781,81.9916000366211
2023-04-27,11.430000305175781,74.76000213623047,81.76689910888672
2023-04-28,10.949999809265137,76.77999877929688,81.76509857177734
2023-05-01,,75.66000366210938,81.74479675292969
2023-05-02,11.899999618530273,71.66000366210938,81.77469635009766
2023-05-03,11.84000015258789,68.5999984741211,81.77870178222656
2023-05-04,11.729999542236328,68.55999755859375,81.77999877929688
2023-05-05,12.300000190734863,71.33999633789062,81.71610260009766
