Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,NIFTYBEES.NS,HINDUNILVR.NS,KOTAKBANK.NS
2021-04-29,17412606.0,1621395.0,24078552.0,5412357.0,34537860.0,1997771.0,3151150.0,19800475.0
2021-04-30,19828769.0,3072305.0,35232902.0,8354677.0,23653258.0,1610283.0,4010778.0,13108915.0
2021-05-03,23640186.0,1545831.0,22473700.0,4560337.0,18010557.0,1531614.0,1692239.0,27969345.0
2021-05-04,21849830.0,1990777.0,21486328.0,4887060.0,15115127.0,1378826.0,1453111.0,21275755.0
2021-05-05,12393609.0,1939289.0,14421612.0,3939788.0,17253943.0,1411068.0,1256857.0,12058215.0
2021-05-06,14624666.0,1791671.0,11477044.0,4810090.0,16949763.0,1048532.0,1377740.0,11901275.0
2021-05-07,12288548.0,1912540.0,12048334.0,4991435.0,10941083.0,1347683.0,1169518.0,8053650.0
2021-05-10,13941237.0,2137153.0,11060050.0,7195348.0,12060808.0,1811054.0,988495.0,6662450.0
2021-05-11,13478264.0,2415625.0,14519034.0,6420988.0,13818480.0,1280124.0,1019077.0,14779880.0
2021-05-12,13177961.0,1978558.0,13774926.0,5241898.0,14785569.0,1450842.0,2053932.0,15909150.0
2021-05-14,13291616.0,2043935.0,10604142.0,4824609.0,12675754.0,1800545.0,1388970.0,14689460.0
2021-05-17,11873078.0,2890462.0,15120692.0,5017129.0,20453101.0,1344415.0,811243.0,21057205.0
2021-05-18,12064918.0,2098538.0,22165280.0,5620150.0,19242627.0,1913546.0,1153722.0,23292070.0
2021-05-19,16317002.0,1986041.0,10130916.0,4435878.0,13911576.0,1259712.0,1323590.0,11860210.0
2021-05-20,11422532.0,2329027.0,10684184.0,4490092.0,13900762.0,1095072.0,856235.0,12990190.0
2021-05-21,10785605.0,1685566.0,19341646.0,4969733.0,23975898.0,1585589.0,771492.0,21465560.0
2021-05-24,8551760.0,1652260.0,22146102.0,4225371.0,20323003.0,1408268.0,1194864.0,18069535.0
2021-05-25,14780102.0,1841613.0,19236974.0,4099340.0,14884778.0,1045055.0,1098457.0,11008125.0
2021-05-26,7480204.0,1923753.0,12283990.0,6850024.0,14487031.0,1121397.0,811095.0,14225500.0
2021-05-27,26819294.0,5959785.0,20439496.0,15365391.0,23349546.0,1459534.0,3755182.0,26699940.0
2021-05-28,56469931.0,1763701.0,17750020.0,4261312.0,14191446.0,1536434.0,1215325.0,16235045.0
2021-05-31,59124142.0,1652799.0,15661054.0,4429904.0,21786138.0,1664143.0,1178704.0,11554045.0
2021-06-01,28013832.0,1377441.0,11030162.0,4791325.0,14123196.0,1595004.0,1141451.0,11449080.0
2021-06-02,24630162.0,2240078.0,10624016.0,9272276.0,16025108.0,932798.0,1113091.0,15494245.0
2021-06-03,23974257.0,1281706.0,10287260.0,5115645.0,11805702.0,1011967.0,868532.0,17220655.0
2021-06-04,14468646.0,1836060.0,9424476.0,4194328.0,15111572.0,1058387.0,1283795.0,7543530.0
2021-06-07,16336573.0,2559821.0,8091668.0,5154576.0,7556341.0,1733382.0,1128300.0,5480695.0
2021-06-08,9674735.0,2574057.0,9872540.0,7360630.0,11912935.0,695044.0,1106664.0,6655155.0
2021-06-09,11409161.0,1710925.0,10223442.0,5394317.0,15823094.0,1198930.0,1072858.0,10188570.0
2021-06-10,14155653.0,1874324.0,11483540.0,3496575.0,10712418.0,687667.0,1944339.0,9272445.0
2021-06-11,13762778.0,3452954.0,7205974.0,6140828.0,9015059.0,1395622.0,1128097.0,8109640.0
2021-06-14,20332436.0,1847360.0,8881964.0,7132294.0,10170497.0,1875312.0,1761632.0,12715010.0
2021-06-15,15174215.0,1304985.0,7569602.0,5403104.0,11039987.0,720652.0,1215463.0,8679120.0
